Anio;MES;AnioMes;PKID;CantidadVentaMes
2022;2;2022-02;B2B0130249;332
2022;3;2022-03;B2B0130249;296
2022;4;2022-04;B2B0130249;210
2022;5;2022-05;B2B0130249;204
2022;6;2022-06;B2B0130249;53
2022;7;2022-07;B2B0130249;237
2022;8;2022-08;B2B0130249;256
2022;9;2022-09;B2B0130249;157
2022;10;2022-10;B2B0130249;553
2022;11;2022-11;B2B0130249;175
2022;12;2022-12;B2B0130249;246
2023;1;2023-01;B2B0130249;161
2023;2;2023-02;B2B0130249;240
2023;3;2023-03;B2B0130249;183
2023;4;2023-04;B2B0130249;181
2023;5;2023-05;B2B0130249;92
2023;6;2023-06;B2B0130249;106
2023;7;2023-07;B2B0130249;189
2023;7;2023-07;B2B0130249;263
2023;8;2023-08;B2B0130249;198
2023;9;2023-09;B2B0130249;237
2023;10;2023-10;B2B0130249;228
2023;11;2023-11;B2B0130249;224
2024;12;2023-12;B2B0130249;230
2019;5;2019-05;B2B0130250;152
2019;6;2019-06;B2B0130250;329
2019;7;2019-07;B2B0130250;137
2019;8;2019-08;B2B0130250;220
2019;9;2019-09;B2B0130250;114
2019;10;2019-10;B2B0130250;98
2019;11;2019-11;B2B0130250;128
2019;12;2019-12;B2B0130250;274
2020;1;2020-01;B2B0130250;121
2020;2;2020-02;B2B0130250;188
2020;3;2020-03;B2B0130250;88
2020;5;2020-05;B2B0130250;162
2020;6;2020-06;B2B0130250;194
2020;7;2020-07;B2B0130250;192
2020;8;2020-08;B2B0130250;307
2020;9;2020-09;B2B0130250;281
2020;10;2020-10;B2B0130250;366
2020;11;2020-11;B2B0130250;300
2020;12;2020-12;B2B0130250;582
2021;1;2021-01;B2B0130250;483
2021;2;2021-02;B2B0130250;460
2021;3;2021-03;B2B0130250;1626
2021;4;2021-04;B2B0130250;629
2021;5;2021-05;B2B0130250;172
2021;6;2021-06;B2B0130250;348
2021;7;2021-07;B2B0130250;388
2021;8;2021-08;B2B0130250;315
2021;9;2021-09;B2B0130250;233
2021;10;2021-10;B2B0130250;294
2021;11;2021-11;B2B0130250;245
2021;12;2021-12;B2B0130250;263
2022;1;2022-01;B2B0130250;317
2022;2;2022-02;B2B0130250;352
2022;3;2022-03;B2B0130250;257
2022;4;2022-04;B2B0130250;81
2022;5;2022-05;B2B0130250;169
2022;6;2022-06;B2B0130250;118
2022;7;2022-07;B2B0130250;564
2022;8;2022-08;B2B0130250;581
2022;9;2022-09;B2B0130250;158
2022;10;2022-10;B2B0130250;388
2022;11;2022-11;B2B0130250;226
2022;12;2022-12;B2B0130250;225
2023;1;2023-01;B2B0130250;204
2023;2;2023-02;B2B0130250;181
2023;3;2023-03;B2B0130250;143
2023;4;2023-04;B2B0130250;576
2023;5;2023-05;B2B0130250;181
2023;6;2023-06;B2B0130250;254
2023;7;2023-07;B2B0130250;290
2023;7;2023-07;B2B0130250;308
2023;8;2023-08;B2B0130250;284
2023;9;2023-09;B2B0130250;314
2023;10;2023-10;B2B0130250;243
2023;11;2023-11;B2B0130250;276
2024;12;2023-12;B2B0130250;297
2019;5;2019-05;B2B0130251;169
2019;6;2019-06;B2B0130251;196
2019;7;2019-07;B2B0130251;255
2019;8;2019-08;B2B0130251;167
2019;9;2019-09;B2B0130251;148
2019;10;2019-10;B2B0130251;238
2019;11;2019-11;B2B0130251;169
2019;12;2019-12;B2B0130251;341
2020;1;2020-01;B2B0130251;148
2020;2;2020-02;B2B0130251;187
2020;3;2020-03;B2B0130251;110
2020;5;2020-05;B2B0130251;158
2020;6;2020-06;B2B0130251;251
2020;7;2020-07;B2B0130251;257
2020;8;2020-08;B2B0130251;252
2020;9;2020-09;B2B0130251;371
2020;10;2020-10;B2B0130251;352
2020;11;2020-11;B2B0130251;311
2020;12;2020-12;B2B0130251;843
2021;1;2021-01;B2B0130251;534
2021;2;2021-02;B2B0130251;617
2021;3;2021-03;B2B0130251;1682
2021;4;2021-04;B2B0130251;447
2021;5;2021-05;B2B0130251;269
2021;6;2021-06;B2B0130251;604
2021;7;2021-07;B2B0130251;509
2021;8;2021-08;B2B0130251;416
2021;9;2021-09;B2B0130251;311
2021;10;2021-10;B2B0130251;439
2021;11;2021-11;B2B0130251;341
2021;12;2021-12;B2B0130251;177
2022;1;2022-01;B2B0130251;531
2022;2;2022-02;B2B0130251;428
2022;3;2022-03;B2B0130251;513
2022;4;2022-04;B2B0130251;229
2022;5;2022-05;B2B0130251;272
2022;6;2022-06;B2B0130251;263
2022;7;2022-07;B2B0130251;362
2022;8;2022-08;B2B0130251;477
2022;9;2022-09;B2B0130251;131
2022;10;2022-10;B2B0130251;779
2022;11;2022-11;B2B0130251;342
2022;12;2022-12;B2B0130251;223
2023;1;2023-01;B2B0130251;302
2023;2;2023-02;B2B0130251;231
2023;3;2023-03;B2B0130251;161
2023;4;2023-04;B2B0130251;176
2023;5;2023-05;B2B0130251;131
2023;6;2023-06;B2B0130251;169
2023;7;2023-07;B2B0130251;239
2023;7;2023-07;B2B0130251;204
2023;8;2023-08;B2B0130251;244
2023;9;2023-09;B2B0130251;216
2023;10;2023-10;B2B0130251;254
2023;11;2023-11;B2B0130251;234
2024;12;2023-12;B2B0130251;266
2019;5;2019-05;B2B0130252;12091
2019;6;2019-06;B2B0130252;13373
2019;7;2019-07;B2B0130252;15485
2019;8;2019-08;B2B0130252;14286
2019;9;2019-09;B2B0130252;17186
2019;10;2019-10;B2B0130252;8050
2019;11;2019-11;B2B0130252;13904
2019;12;2019-12;B2B0130252;17756
2020;1;2020-01;B2B0130252;8608
2020;2;2020-02;B2B0130252;11933
2020;3;2020-03;B2B0130252;12396
2020;4;2020-04;B2B0130252;21
2020;5;2020-05;B2B0130252;13294
2020;6;2020-06;B2B0130252;22343
2020;7;2020-07;B2B0130252;24600
2020;8;2020-08;B2B0130252;7478
2020;9;2020-09;B2B0130252;4448
2020;10;2020-10;B2B0130252;6640
2020;11;2020-11;B2B0130252;12559
2020;12;2020-12;B2B0130252;9379
2021;1;2021-01;B2B0130252;19918
2021;2;2021-02;B2B0130252;12870
2021;3;2021-03;B2B0130252;22436
2021;4;2021-04;B2B0130252;22315
2021;5;2021-05;B2B0130252;19193
2021;6;2021-06;B2B0130252;21655
2021;7;2021-07;B2B0130252;14993
2021;8;2021-08;B2B0130252;13295
2021;9;2021-09;B2B0130252;37608
2021;10;2021-10;B2B0130252;8742
2021;11;2021-11;B2B0130252;11635
2021;12;2021-12;B2B0130252;25741
2022;1;2022-01;B2B0130252;20752
2022;2;2022-02;B2B0130252;16912
2022;3;2022-03;B2B0130252;20258
2022;4;2022-04;B2B0130252;23731
2022;5;2022-05;B2B0130252;20993
2022;6;2022-06;B2B0130252;11291
2022;7;2022-07;B2B0130252;36454
2022;8;2022-08;B2B0130252;19766
2022;9;2022-09;B2B0130252;25808
2022;10;2022-10;B2B0130252;9637
2022;11;2022-11;B2B0130252;17775
2022;12;2022-12;B2B0130252;12748
2023;1;2023-01;B2B0130252;16097
2023;2;2023-02;B2B0130252;18749
2023;3;2023-03;B2B0130252;17121
2023;4;2023-04;B2B0130252;14734
2023;5;2023-05;B2B0130252;13087
2023;6;2023-06;B2B0130252;19362
2023;7;2023-07;B2B0130252;17343
2023;7;2023-07;B2B0130252;17020
2023;8;2023-08;B2B0130252;19713
2023;9;2023-09;B2B0130252;21737
2023;10;2023-10;B2B0130252;20782
2023;11;2023-11;B2B0130252;18236
2024;12;2023-12;B2B0130252;18887
2019;5;2019-05;B2B0130253;517
2019;6;2019-06;B2B0130253;566
2019;7;2019-07;B2B0130253;641
2019;8;2019-08;B2B0130253;535
2019;9;2019-09;B2B0130253;445
2019;10;2019-10;B2B0130253;68
2019;11;2019-11;B2B0130253;209
2019;12;2019-12;B2B0130253;133
2020;1;2020-01;B2B0130253;211
2020;2;2020-02;B2B0130253;350
2020;3;2020-03;B2B0130253;133
2020;5;2020-05;B2B0130253;879
2020;6;2020-06;B2B0130253;2849
2020;7;2020-07;B2B0130253;3036
2020;8;2020-08;B2B0130253;2546
2020;9;2020-09;B2B0130253;2035
2020;10;2020-10;B2B0130253;1662
2020;11;2020-11;B2B0130253;349
2020;12;2020-12;B2B0130253;355
2021;1;2021-01;B2B0130253;544
2021;2;2021-02;B2B0130253;1843
2021;3;2021-03;B2B0130253;1833
2021;4;2021-04;B2B0130253;1083
2021;5;2021-05;B2B0130253;540
2021;6;2021-06;B2B0130253;700
2021;7;2021-07;B2B0130253;283
2021;8;2021-08;B2B0130253;509
2021;9;2021-09;B2B0130253;479
2021;10;2021-10;B2B0130253;375
2021;11;2021-11;B2B0130253;189
2021;12;2021-12;B2B0130253;177
2022;1;2022-01;B2B0130253;213
2022;2;2022-02;B2B0130253;112
2022;3;2022-03;B2B0130253;137
2022;4;2022-04;B2B0130253;73
2022;5;2022-05;B2B0130253;132
2022;6;2022-06;B2B0130253;207
2022;7;2022-07;B2B0130253;1211
2022;8;2022-08;B2B0130253;517
2022;9;2022-09;B2B0130253;937
2022;10;2022-10;B2B0130253;357
2022;11;2022-11;B2B0130253;371
2022;12;2022-12;B2B0130253;239
2023;1;2023-01;B2B0130253;149
2023;2;2023-02;B2B0130253;124
2023;3;2023-03;B2B0130253;194
2023;4;2023-04;B2B0130253;89
2023;5;2023-05;B2B0130253;98
2023;6;2023-06;B2B0130253;89
2023;7;2023-07;B2B0130253;300
2023;7;2023-07;B2B0130253;99
2023;8;2023-08;B2B0130253;358
2023;9;2023-09;B2B0130253;363
2023;10;2023-10;B2B0130253;357
2023;11;2023-11;B2B0130253;323
2024;12;2023-12;B2B0130253;269
2019;5;2019-05;B2B0130254;174
2019;6;2019-06;B2B0130254;166
2019;7;2019-07;B2B0130254;68
2019;8;2019-08;B2B0130254;49
2019;9;2019-09;B2B0130254;50
2019;10;2019-10;B2B0130254;25
2019;11;2019-11;B2B0130254;87
2019;12;2019-12;B2B0130254;76
2020;1;2020-01;B2B0130254;97
2020;2;2020-02;B2B0130254;25
2020;3;2020-03;B2B0130254;15
2020;5;2020-05;B2B0130254;214
2020;6;2020-06;B2B0130254;327
2020;7;2020-07;B2B0130254;423
2020;8;2020-08;B2B0130254;102
2020;9;2020-09;B2B0130254;27
2020;10;2020-10;B2B0130254;89
2020;11;2020-11;B2B0130254;86
2020;12;2020-12;B2B0130254;270
2021;1;2021-01;B2B0130254;102
2021;2;2021-02;B2B0130254;90
2021;3;2021-03;B2B0130254;122
2021;4;2021-04;B2B0130254;2315
2021;5;2021-05;B2B0130254;542
2021;6;2021-06;B2B0130254;1448
2021;7;2021-07;B2B0130254;1489
2021;8;2021-08;B2B0130254;1056
2021;9;2021-09;B2B0130254;785
2021;10;2021-10;B2B0130254;1094
2021;11;2021-11;B2B0130254;979
2021;12;2021-12;B2B0130254;774
2022;1;2022-01;B2B0130254;1248
2022;2;2022-02;B2B0130254;1082
2022;3;2022-03;B2B0130254;1101
2022;4;2022-04;B2B0130254;820
2022;5;2022-05;B2B0130254;640
2022;6;2022-06;B2B0130254;674
2022;7;2022-07;B2B0130254;629
2022;8;2022-08;B2B0130254;479
2022;9;2022-09;B2B0130254;1396
2022;10;2022-10;B2B0130254;587
2022;11;2022-11;B2B0130254;919
2022;12;2022-12;B2B0130254;857
2023;1;2023-01;B2B0130254;546
2023;2;2023-02;B2B0130254;807
2023;3;2023-03;B2B0130254;757
2023;4;2023-04;B2B0130254;898
2023;5;2023-05;B2B0130254;881
2023;6;2023-06;B2B0130254;883
2023;7;2023-07;B2B0130254;902
2023;7;2023-07;B2B0130254;410
2023;8;2023-08;B2B0130254;1028
2023;9;2023-09;B2B0130254;1074
2023;10;2023-10;B2B0130254;983
2023;11;2023-11;B2B0130254;1089
2024;12;2023-12;B2B0130254;1005
2021;1;2021-01;B2B0130296;104
2022;4;2022-04;B2B0130296;2600
2022;5;2022-05;B2B0130296;31
2022;8;2022-08;B2B0130296;29
2023;7;2023-07;B2B0130296;0
2023;8;2023-08;B2B0130296;0
2023;9;2023-09;B2B0130296;7
2023;10;2023-10;B2B0130296;0
2023;11;2023-11;B2B0130296;0
2024;12;2023-12;B2B0130296;0
2019;5;2019-05;B2B0130311;1186
2019;6;2019-06;B2B0130311;833
2019;7;2019-07;B2B0130311;1000
2019;8;2019-08;B2B0130311;775
2019;9;2019-09;B2B0130311;640
2019;10;2019-10;B2B0130311;460
2019;11;2019-11;B2B0130311;1107
2019;12;2019-12;B2B0130311;835
2020;1;2020-01;B2B0130311;533
2020;2;2020-02;B2B0130311;1052
2020;3;2020-03;B2B0130311;718
2020;4;2020-04;B2B0130311;4
2020;5;2020-05;B2B0130311;510
2020;6;2020-06;B2B0130311;821
2020;7;2020-07;B2B0130311;1311
2020;8;2020-08;B2B0130311;954
2020;9;2020-09;B2B0130311;861
2020;10;2020-10;B2B0130311;985
2020;11;2020-11;B2B0130311;734
2020;12;2020-12;B2B0130311;470
2021;1;2021-01;B2B0130311;385
2021;2;2021-02;B2B0130311;504
2021;3;2021-03;B2B0130311;363
2021;4;2021-04;B2B0130311;463
2021;5;2021-05;B2B0130311;359
2021;6;2021-06;B2B0130311;607
2021;7;2021-07;B2B0130311;491
2021;8;2021-08;B2B0130311;473
2021;9;2021-09;B2B0130311;462
2021;10;2021-10;B2B0130311;384
2021;11;2021-11;B2B0130311;563
2021;12;2021-12;B2B0130311;424
2022;1;2022-01;B2B0130311;6
2022;2;2022-02;B2B0130311;514
2022;3;2022-03;B2B0130311;454
2022;4;2022-04;B2B0130311;613
2022;5;2022-05;B2B0130311;567
2022;6;2022-06;B2B0130311;954
2022;7;2022-07;B2B0130311;684
2022;8;2022-08;B2B0130311;2157
2022;9;2022-09;B2B0130311;570
2022;10;2022-10;B2B0130311;613
2022;11;2022-11;B2B0130311;490
2022;12;2022-12;B2B0130311;638
2023;1;2023-01;B2B0130311;320
2023;2;2023-02;B2B0130311;559
2023;3;2023-03;B2B0130311;571
2023;4;2023-04;B2B0130311;425
2023;5;2023-05;B2B0130311;355
2023;6;2023-06;B2B0130311;465
2023;7;2023-07;B2B0130311;532
2023;7;2023-07;B2B0130311;562
2023;8;2023-08;B2B0130311;468
2023;9;2023-09;B2B0130311;489
2023;10;2023-10;B2B0130311;625
2023;11;2023-11;B2B0130311;685
2024;12;2023-12;B2B0130311;480
2019;5;2019-05;B2B0130340;288
2019;6;2019-06;B2B0130340;153
2019;7;2019-07;B2B0130340;154
2019;8;2019-08;B2B0130340;140
2019;9;2019-09;B2B0130340;454
2019;10;2019-10;B2B0130340;222
2019;11;2019-11;B2B0130340;290
2019;12;2019-12;B2B0130340;931
2020;1;2020-01;B2B0130340;237
2020;2;2020-02;B2B0130340;456
2020;3;2020-03;B2B0130340;186
2020;5;2020-05;B2B0130340;55
2020;6;2020-06;B2B0130340;167
2020;7;2020-07;B2B0130340;159
2020;8;2020-08;B2B0130340;188
2020;9;2020-09;B2B0130340;315
2020;10;2020-10;B2B0130340;401
2020;11;2020-11;B2B0130340;413
2020;12;2020-12;B2B0130340;671
2021;1;2021-01;B2B0130340;57
2021;2;2021-02;B2B0130340;49
2021;3;2021-03;B2B0130340;84
2021;4;2021-04;B2B0130340;606
2021;5;2021-05;B2B0130340;376
2021;6;2021-06;B2B0130340;209
2021;8;2021-08;B2B0130340;16
2021;10;2021-10;B2B0130340;9
2021;11;2021-11;B2B0130340;28
2021;12;2021-12;B2B0130340;0
2022;1;2022-01;B2B0130340;2
2022;2;2022-02;B2B0130340;7
2022;5;2022-05;B2B0130340;11
2023;7;2023-07;B2B0130340;0
2023;8;2023-08;B2B0130340;0
2023;9;2023-09;B2B0130340;0
2023;10;2023-10;B2B0130340;0
2023;11;2023-11;B2B0130340;0
2024;12;2023-12;B2B0130340;0
2019;5;2019-05;B2B0130347;399
2019;6;2019-06;B2B0130347;413
2019;7;2019-07;B2B0130347;326
2019;8;2019-08;B2B0130347;309
2019;9;2019-09;B2B0130347;314
2019;10;2019-10;B2B0130347;201
2019;11;2019-11;B2B0130347;222
2019;12;2019-12;B2B0130347;341
2020;1;2020-01;B2B0130347;208
2020;2;2020-02;B2B0130347;272
2020;3;2020-03;B2B0130347;268
2020;5;2020-05;B2B0130347;85
2020;6;2020-06;B2B0130347;153
2020;7;2020-07;B2B0130347;207
2020;8;2020-08;B2B0130347;195
2020;9;2020-09;B2B0130347;182
2020;10;2020-10;B2B0130347;225
2020;11;2020-11;B2B0130347;261
2020;12;2020-12;B2B0130347;354
2021;1;2021-01;B2B0130347;188
2021;2;2021-02;B2B0130347;202
2021;3;2021-03;B2B0130347;358
2021;4;2021-04;B2B0130347;272
2021;5;2021-05;B2B0130347;250
2021;6;2021-06;B2B0130347;161
2021;7;2021-07;B2B0130347;104
2021;8;2021-08;B2B0130347;84
2021;9;2021-09;B2B0130347;95
2021;11;2021-11;B2B0130347;7
2022;1;2022-01;B2B0130347;8
2022;2;2022-02;B2B0130347;11
2022;3;2022-03;B2B0130347;24
2022;8;2022-08;B2B0130347;3
2022;9;2022-09;B2B0130347;2
2023;7;2023-07;B2B0130347;0
2023;8;2023-08;B2B0130347;0
2023;9;2023-09;B2B0130347;1
2023;10;2023-10;B2B0130347;1
2023;11;2023-11;B2B0130347;0
2024;12;2023-12;B2B0130347;0
2019;5;2019-05;B2B0130350;571
2019;6;2019-06;B2B0130350;771
2019;7;2019-07;B2B0130350;581
2019;8;2019-08;B2B0130350;696
2019;9;2019-09;B2B0130350;884
2019;10;2019-10;B2B0130350;540
2019;11;2019-11;B2B0130350;813
2019;12;2019-12;B2B0130350;717
2020;1;2020-01;B2B0130350;532
2020;2;2020-02;B2B0130350;574
2020;3;2020-03;B2B0130350;627
2020;4;2020-04;B2B0130350;24
2020;5;2020-05;B2B0130350;384
2020;6;2020-06;B2B0130350;480
2020;7;2020-07;B2B0130350;592
2020;8;2020-08;B2B0130350;675
2020;9;2020-09;B2B0130350;1561
2020;10;2020-10;B2B0130350;1070
2020;11;2020-11;B2B0130350;1506
2020;12;2020-12;B2B0130350;1129
2021;1;2021-01;B2B0130350;1199
2021;2;2021-02;B2B0130350;867
2021;3;2021-03;B2B0130350;991
2021;4;2021-04;B2B0130350;520
2021;5;2021-05;B2B0130350;1045
2021;6;2021-06;B2B0130350;724
2021;7;2021-07;B2B0130350;1
2021;11;2021-11;B2B0130350;2
2022;2;2022-02;B2B0130350;7
2022;5;2022-05;B2B0130350;13
2022;8;2022-08;B2B0130350;3
2022;9;2022-09;B2B0130350;14
2023;7;2023-07;B2B0130350;16
2023;8;2023-08;B2B0130350;14
2023;9;2023-09;B2B0130350;14
2023;10;2023-10;B2B0130350;19
2023;11;2023-11;B2B0130350;18
2024;12;2023-12;B2B0130350;11
2019;5;2019-05;B2B0130351;433307
2019;6;2019-06;B2B0130351;1347
2019;7;2019-07;B2B0130351;1241
2019;8;2019-08;B2B0130351;1127
2019;9;2019-09;B2B0130351;1102
2019;10;2019-10;B2B0130351;971
2019;11;2019-11;B2B0130351;1487
2019;12;2019-12;B2B0130351;1314
2020;1;2020-01;B2B0130351;858
2020;2;2020-02;B2B0130351;1262
2020;3;2020-03;B2B0130351;766
2020;4;2020-04;B2B0130351;18
2020;5;2020-05;B2B0130351;822
2020;6;2020-06;B2B0130351;1293
2020;7;2020-07;B2B0130351;1490
2020;8;2020-08;B2B0130351;1026
2020;9;2020-09;B2B0130351;2812
2020;10;2020-10;B2B0130351;1698
2020;11;2020-11;B2B0130351;2693
2020;12;2020-12;B2B0130351;2723
2021;1;2021-01;B2B0130351;1837
2021;2;2021-02;B2B0130351;1325
2021;3;2021-03;B2B0130351;2123
2021;4;2021-04;B2B0130351;995
2021;5;2021-05;B2B0130351;1972
2021;6;2021-06;B2B0130351;135
2021;11;2021-11;B2B0130351;2
2021;12;2021-12;B2B0130351;7
2022;5;2022-05;B2B0130351;7
2023;7;2023-07;B2B0130351;0
2023;8;2023-08;B2B0130351;0
2023;9;2023-09;B2B0130351;0
2023;10;2023-10;B2B0130351;0
2019;5;2019-05;B2B0130352;912
2019;6;2019-06;B2B0130352;978
2019;7;2019-07;B2B0130352;1090
2019;8;2019-08;B2B0130352;1224
2019;9;2019-09;B2B0130352;1217
2019;10;2019-10;B2B0130352;1077
2019;11;2019-11;B2B0130352;1295
2019;12;2019-12;B2B0130352;1692
2020;1;2020-01;B2B0130352;827
2020;2;2020-02;B2B0130352;1431
2020;3;2020-03;B2B0130352;960
2020;4;2020-04;B2B0130352;38
2020;5;2020-05;B2B0130352;728
2020;6;2020-06;B2B0130352;1036
2020;7;2020-07;B2B0130352;1152
2020;8;2020-08;B2B0130352;721
2020;9;2020-09;B2B0130352;3382
2020;10;2020-10;B2B0130352;2005
2020;11;2020-11;B2B0130352;3081
2020;12;2020-12;B2B0130352;2165
2021;1;2021-01;B2B0130352;2350
2021;2;2021-02;B2B0130352;1203
2021;3;2021-03;B2B0130352;1439
2021;4;2021-04;B2B0130352;1205
2021;5;2021-05;B2B0130352;1882
2021;6;2021-06;B2B0130352;10
2021;8;2021-08;B2B0130352;11
2021;9;2021-09;B2B0130352;5
2021;11;2021-11;B2B0130352;1
2021;12;2021-12;B2B0130352;15
2022;2;2022-02;B2B0130352;5
2022;5;2022-05;B2B0130352;16
2023;7;2023-07;B2B0130352;0
2023;8;2023-08;B2B0130352;0
2023;9;2023-09;B2B0130352;0
2023;10;2023-10;B2B0130352;0
2023;11;2023-11;B2B0130352;0
2024;12;2023-12;B2B0130352;0
2019;5;2019-05;B2B0130353;764
2019;6;2019-06;B2B0130353;969
2019;7;2019-07;B2B0130353;746
2019;8;2019-08;B2B0130353;951
2019;9;2019-09;B2B0130353;910
2019;10;2019-10;B2B0130353;894
2019;11;2019-11;B2B0130353;1040
2019;12;2019-12;B2B0130353;1356
2020;1;2020-01;B2B0130353;615
2020;2;2020-02;B2B0130353;980
2020;3;2020-03;B2B0130353;701
2020;4;2020-04;B2B0130353;26
2020;5;2020-05;B2B0130353;676
2020;6;2020-06;B2B0130353;1057
2020;7;2020-07;B2B0130353;1202
2020;8;2020-08;B2B0130353;846
2020;9;2020-09;B2B0130353;2728
2020;10;2020-10;B2B0130353;1807
2020;11;2020-11;B2B0130353;2590
2020;12;2020-12;B2B0130353;2540
2021;1;2021-01;B2B0130353;1805
2021;2;2021-02;B2B0130353;1534
2021;3;2021-03;B2B0130353;2241
2021;4;2021-04;B2B0130353;850
2021;5;2021-05;B2B0130353;1541
2021;6;2021-06;B2B0130353;1266
2021;7;2021-07;B2B0130353;13
2021;9;2021-09;B2B0130353;8
2021;11;2021-11;B2B0130353;12
2022;1;2022-01;B2B0130353;4
2023;7;2023-07;B2B0130353;0
2023;8;2023-08;B2B0130353;0
2023;9;2023-09;B2B0130353;0
2023;10;2023-10;B2B0130353;0
2023;11;2023-11;B2B0130353;0
2024;12;2023-12;B2B0130353;0
2019;5;2019-05;B2B0130354;1391
2019;6;2019-06;B2B0130354;1676
2019;7;2019-07;B2B0130354;1432
2019;8;2019-08;B2B0130354;1365
2019;9;2019-09;B2B0130354;1162
2019;10;2019-10;B2B0130354;1095
2019;11;2019-11;B2B0130354;1204
2019;12;2019-12;B2B0130354;1608
2020;1;2020-01;B2B0130354;882
2020;2;2020-02;B2B0130354;1216
2020;3;2020-03;B2B0130354;759
2020;4;2020-04;B2B0130354;34
2020;5;2020-05;B2B0130354;834
2020;6;2020-06;B2B0130354;1549
2020;7;2020-07;B2B0130354;1737
2020;8;2020-08;B2B0130354;845
2020;9;2020-09;B2B0130354;1015
2020;10;2020-10;B2B0130354;973
2020;11;2020-11;B2B0130354;968
2020;12;2020-12;B2B0130354;895
2021;1;2021-01;B2B0130354;738
2021;2;2021-02;B2B0130354;1176
2021;3;2021-03;B2B0130354;3685
2021;4;2021-04;B2B0130354;627
2021;5;2021-05;B2B0130354;393
2021;10;2021-10;B2B0130354;10
2021;11;2021-11;B2B0130354;23
2022;2;2022-02;B2B0130354;15
2022;3;2022-03;B2B0130354;23
2022;7;2022-07;B2B0130354;1
2022;9;2022-09;B2B0130354;6
2023;7;2023-07;B2B0130354;0
2023;8;2023-08;B2B0130354;0
2023;10;2023-10;B2B0130354;2
2023;11;2023-11;B2B0130354;0
2024;12;2023-12;B2B0130354;0
2019;5;2019-05;B2B0130355;1438
2019;6;2019-06;B2B0130355;1814
2019;7;2019-07;B2B0130355;1949
2019;8;2019-08;B2B0130355;1964
2019;9;2019-09;B2B0130355;1607
2019;10;2019-10;B2B0130355;1651
2019;11;2019-11;B2B0130355;1852
2019;12;2019-12;B2B0130355;2240
2020;1;2020-01;B2B0130355;1353
2020;2;2020-02;B2B0130355;2002
2020;3;2020-03;B2B0130355;1242
2020;4;2020-04;B2B0130355;48
2020;5;2020-05;B2B0130355;1195
2020;6;2020-06;B2B0130355;1556
2020;7;2020-07;B2B0130355;1024
2020;8;2020-08;B2B0130355;1072
2020;9;2020-09;B2B0130355;3470
2020;10;2020-10;B2B0130355;1846
2020;11;2020-11;B2B0130355;2891
2020;12;2020-12;B2B0130355;2953
2021;1;2021-01;B2B0130355;2246
2021;2;2021-02;B2B0130355;1736
2021;3;2021-03;B2B0130355;2233
2021;4;2021-04;B2B0130355;1203
2021;5;2021-05;B2B0130355;2030
2021;6;2021-06;B2B0130355;1591
2021;7;2021-07;B2B0130355;4
2021;9;2021-09;B2B0130355;21
2021;10;2021-10;B2B0130355;110
2021;11;2021-11;B2B0130355;12
2021;12;2021-12;B2B0130355;4
2022;1;2022-01;B2B0130355;12
2023;7;2023-07;B2B0130355;0
2023;8;2023-08;B2B0130355;0
2023;9;2023-09;B2B0130355;0
2023;10;2023-10;B2B0130355;0
2023;11;2023-11;B2B0130355;0
2024;12;2023-12;B2B0130355;0
2019;7;2019-07;B2B0130394;2
2019;8;2019-08;B2B0130394;12
2019;9;2019-09;B2B0130394;1
2020;2;2020-02;B2B0130394;6
2020;8;2020-08;B2B0130394;3
2023;7;2023-07;B2B0130394;0
2023;8;2023-08;B2B0130394;0
2023;9;2023-09;B2B0130394;0
2023;10;2023-10;B2B0130394;0
2023;11;2023-11;B2B0130394;0
2024;12;2023-12;B2B0130394;0
2019;8;2019-08;B2B0130397;12
2020;2;2020-02;B2B0130397;10
2020;3;2020-03;B2B0130397;4
2020;5;2020-05;B2B0130397;4
2020;8;2020-08;B2B0130397;7
2020;12;2020-12;B2B0130397;4
2023;7;2023-07;B2B0130397;0
2023;8;2023-08;B2B0130397;0
2023;9;2023-09;B2B0130397;0
2023;10;2023-10;B2B0130397;0
2023;11;2023-11;B2B0130397;0
2024;12;2023-12;B2B0130397;0
2019;8;2019-08;B2B0130401;6
2019;10;2019-10;B2B0130401;2
2020;2;2020-02;B2B0130401;5
2020;3;2020-03;B2B0130401;1
2020;5;2020-05;B2B0130401;4
2020;6;2020-06;B2B0130401;1
2020;8;2020-08;B2B0130401;3
2020;9;2020-09;B2B0130401;4
2021;1;2021-01;B2B0130401;3
2021;4;2021-04;B2B0130401;2
2021;6;2021-06;B2B0130401;1
2022;4;2022-04;B2B0130401;4
2022;10;2022-10;B2B0130401;2
2022;11;2022-11;B2B0130401;4
2022;12;2022-12;B2B0130401;1
2023;5;2023-05;B2B0130401;2
2023;7;2023-07;B2B0130401;5
2023;8;2023-08;B2B0130401;5
2023;9;2023-09;B2B0130401;5
2023;10;2023-10;B2B0130401;5
2023;11;2023-11;B2B0130401;5
2024;12;2023-12;B2B0130401;5
2019;5;2019-05;B2B0130422;61
2019;6;2019-06;B2B0130422;45
2019;7;2019-07;B2B0130422;51
2019;8;2019-08;B2B0130422;98
2019;9;2019-09;B2B0130422;81
2019;10;2019-10;B2B0130422;62
2019;11;2019-11;B2B0130422;46
2019;12;2019-12;B2B0130422;113
2020;1;2020-01;B2B0130422;19
2020;2;2020-02;B2B0130422;46
2020;3;2020-03;B2B0130422;57
